# transposed and modified from from/IBM-935
0101	?01
01E0B2	?76F4
01E0B3	?76F5
01E0B4	?76F6
01E0B5	?76F7
01E0B6	?76F8
01E0B7	?76F9
01E0B8	?76FA
01E0B9	?76FB
01E0BA	?76FC
01E0BB	?76FD
01E0BC	?7741
01E0BD	?7742
01E0BE	?7743
01E0BF	?7744
01E0C0	?7745
01E0C1	?7746
01E0C2	?7747
01E0C3	?7748
01E0C4	?7749
01E0C5	?774A
01E0C6	?774B
01E0C7	?774C
01E0C8	?774D
01E0C9	?774E
01E0CA	?774F
01E0CB	?7750
01E0CC	?7751
01E0CD	?7752
01E0CE	?7753
01E0CF	?7754
01E0D0	?7755
01E0D1	?7756
01E0D2	?7757
01E0D3	?7758
01E0D4	?7759
01E0D5	?775A
01E0D6	?775B
01E0D7	?775C
01E0D8	?775D
01E0D9	?775E
01E0DA	?775F
01E0DB	?7760
01E0DC	?7761
01E0DD	?7762
01E0DE	?7763
01E0DF	?7764
01E0E0	?7765
01E0E1	?7766
01E0E2	?7767
01E0E3	?7768
01E0E4	?7769
01E0E5	?776A
01E0E6	?776B
01E0E7	?776C
01E0E8	?776D
01E0E9	?776E
01E0EA	?776F
01E0EB	?7770
01E0EC	?7771
01E0ED	?7772
01E0EE	?7773
01E0EF	?7774
01E0F0	?7775
01E0F1	?7776
01E0F2	?7777
01E0F3	?7778
01E0F4	?7779
01E0F5	?777A
01E0F6	?777B
01E0F7	?777C
01E0F8	?777D
01E0F9	?777E
01E0FA	?777F
01E0FB	?7781
01E0FC	?7782
01E0FD	?7783
01E0FE	?7784
01E0FF	?7785
01E100	?7786
01E101	?7787
01E102	?7788
01E103	?7789
01E104	?778A
01E105	?778B
01E106	?778C
01E107	?778D
01E108	?778E
01E109	?778F
01E10A	?7790
01E10B	?7791
01E10C	?7792
01E10D	?7793
01E10E	?7794
01E10F	?7795
01E110	?7796
01E111	?7797
01E112	?7798
01E113	?7799
01E114	?779A
01E115	?779B
01E116	?779C
01E117	?779D
01E118	?779E
01E119	?779F
01E11A	?77A0
01E11B	?77A1
01E11C	?77A2
01E11D	?77A3
01E11E	?77A4
01E11F	?77A5
01E120	?77A6
01E121	?77A7
01E122	?77A8
01E123	?77A9
01E124	?77AA
01E125	?77AB
01E126	?77AC
01E127	?77AD
01E128	?77AE
01E129	?77AF
01E12A	?77B0
01E12B	?77B1
01E12C	?77B2
01E12D	?77B3
01E12E	?77B4
01E12F	?77B5
01E130	?77B6
01E131	?77B7
01E132	?77B8
01E133	?77B9
01E134	?77BA
01E135	?77BB
01E136	?77BC
01E137	?77BD
01E138	?77BE
01E139	?77BF
01E13A	?77C0
01E13B	?77C1
01E13C	?77C2
01E13D	?77C3
01E13E	?77C4
01E13F	?77C5
01E140	?77C6
01E141	?77C7
01E142	?77C8
01E143	?77C9
01E144	?77CA
01E145	?77CB
01E1	?4642
01E146	?77CC
01E147	?77CD
01E148	?77CE
01E149	?77CF
01E14A	?77D0
01E14B	?77D1
01E14C	?77D2
01E14D	?77D3
01E14E	?77D4
01E14F	?77D5
01E150	?77D6
01E151	?77D7
01E152	?77D8
01E153	?77D9
01E154	?77DA
01E155	?77DB
01E156	?77DC
01E157	?77DD
01E158	?77DE
01E159	?77DF
01E15A	?77E0
01E15B	?77E1
01E15C	?77E2
01E15D	?77E3
01E15E	?77E4
01E15F	?77E5
01E160	?77E6
01E161	?77E7
01E162	?77E8
01E163	?77E9
01E164	?77EA
01E165	?77EB
01E166	?77EC
01E167	?77ED
01E168	?77EE
01E169	?77EF
01E16A	?77F0
01E16B	?77F1
01E16C	?77F2
01E16D	?77F3
01E16E	?77F4
01E16F	?77F5
01E170	?77F6
01E171	?77F7
01E172	?77F8
01E173	?77F9
01E174	?77FA
01E175	?77FB
01E176	?77FC
01E177	?77FD
01E178	?7841
01E179	?7842
01E17A	?7843
01E17B	?7844
01E17C	?7845
01E17D	?7846
01E17E	?7847
01E17F	?7848
01E180	?7849
01E181	?784A
01E182	?784B
01E183	?784C
01E184	?784D
01E185	?784E
01E186	?784F
01E187	?7850
01E188	?7851
01E189	?7852
01E18A	?7853
01E18B	?7854
01E18C	?7855
01E18D	?7856
01E18E	?7857
01E18F	?7858
01E190	?7859
01E191	?785A
01E192	?785B
01E193	?785C
01E194	?785D
01E195	?785E
01E196	?785F
01E197	?7860
01E198	?7861
01E199	?7862
01E19A	?7863
01E19B	?7864
01E19C	?7865
01E19D	?7866
01E19E	?7867
01E19F	?7868
01E1A0	?7869
01E1A1	?786A
01E1A2	?786B
01E1A3	?786C
01E1A4	?786D
01E1A5	?786E
01E1A6	?786F
01E1A7	?7870
01E1A8	?7871
01E1A9	?7872
01E1AA	?7873
01E1AB	?7874
01E1AC	?7875
01E1AD	?7876
01E1AE	?7877
01E1AF	?7878
01E1B0	?7879
01E1B1	?787A
01E1B2	?787B
01E1B3	?787C
01E1B4	?787D
01E1B5	?787E
01E1B6	?787F
01E1B7	?7881
01E1B8	?7882
01E1B9	?7883
01E1BA	?7884
01E1BB	?7885
01E1BC	?7886
01E1BD	?7887
01E1BE	?7888
01E1BF	?7889
01E1C0	?788A
01E1C1	?788B
01E1C2	?788C
01E1C3	?788D
01E1C4	?788E
01E1C5	?788F
01E1C6	?7890
01E1C7	?7891
01E1C8	?7892
01E1C9	?7893
01E1CA	?7894
01E1CB	?7895
01E1CC	?7896
01E1CD	?7897
01E1CE	?7898
01E1CF	?7899
01E1D0	?789A
01E1D1	?789B
01E1D2	?789C
01E1D3	?789D
01E1D4	?789E
01E1D5	?789F
01E1D6	?78A0
01E1D7	?78A1
01E1D8	?78A2
01E1D9	?78A3
01E1DA	?78A4
01E1DB	?78A5
01E1DC	?78A6
01E1DD	?78A7
01E1DE	?78A8
01E1DF	?78A9
01E1E0	?78AA
01E1E1	?78AB
01E1E2	?78AC
01E1E3	?78AD
01E1E4	?78AE
01E1E5	?78AF
01E1E6	?78B0
01E1E7	?78B1
01E1E8	?78B2
01E1E9	?78B3
01E1EA	?78B4
01E1EB	?78B5
01E1EC	?78B6
01E1ED	?78B7
01E1EE	?78B8
01E1EF	?78B9
01E1F0	?78BA
01E1F1	?78BB
01E1F2	?78BC
01E1F3	?78BD
01E1F4	?78BE
01E1F5	?78BF
01E1F6	?78C0
01E1F7	?78C1
01E1F8	?78C2
01E1F9	?78C3
01E1FA	?78C4
01E1FB	?78C5
01E1FC	?78C6
01E1FD	?78C7
01E1FE	?78C8
01E1FF	?78C9
01E200	?78CA
01E201	?78CB
01E202	?78CC
01E203	?78CD
01E204	?78CE
01E205	?78CF
01E206	?78D0
01E207	?78D1
01E208	?78D2
01E209	?78D3
01E20A	?78D4
01E20B	?78D5
01E20C	?78D6
01E20D	?78D7
01E20E	?78D8
01E20F	?78D9
01E210	?78DA
01E211	?78DB
01E212	?78DC
01E213	?78DD
01E214	?78DE
01E215	?78DF
01E216	?78E0
01E217	?78E1
01E218	?78E2
01E219	?78E3
01E21A	?78E4
01E21B	?78E5
01E21C	?78E6
01E21D	?78E7
01E21E	?78E8
01E21F	?78E9
01E220	?78EA
01E221	?78EB
01E222	?78EC
01E223	?78ED
01E224	?78EE
01E225	?78EF
01E226	?78F0
01E227	?78F1
01E228	?78F2
01E229	?78F3
01E22A	?78F4
01E22B	?78F5
01E22C	?78F6
01E22D	?78F7
01E22E	?78F8
01E22F	?78F9
01E230	?78FA
01E231	?78FB
01E232	?78FC
01E233	?78FD
01E234	?7941
01E235	?7942
01E236	?7943
01E237	?7944
01E238	?7945
01E239	?7946
01E23A	?7947
01E23B	?7948
01E23C	?7949
01E23D	?794A
01E23E	?794B
01E23F	?794C
01E240	?794D
01E241	?794E
01E242	?794F
01E243	?7950
01E244	?7951
01E245	?7952
01E246	?7953
01E247	?7954
01E248	?7955
01E249	?7956
01E24A	?7957
01E24B	?7958
01E24C	?7959
01E24D	?795A
01E24E	?795B
01E24F	?795C
01E250	?795D
01E251	?795E
01E252	?795F
01E253	?7960
01E254	?7961
01E255	?7962
01E256	?7963
01E257	?7964
01E258	?7965
01E259	?7966
01E25A	?7967
01E25B	?7968
01E25C	?7969
01E25D	?796A
01E25E	?796B
01E25F	?796C
01E260	?796D
01E261	?796E
01E262	?796F
01E263	?7970
01E264	?7971
01E265	?7972
01E266	?7973
01E267	?7974
01E268	?7975
01E269	?7976
01E26A	?7977
01E26B	?7978
01E26C	?7979
01E26D	?797A
01E26E	?797B
01E26F	?797C
01E270	?797D
01E271	?797E
01E272	?797F
01E273	?7981
01E274	?7982
01E275	?7983
01E276	?7984
01E277	?7985
01E278	?7986
01E279	?7987
01E27A	?7988
01E27B	?7989
01E27C	?798A
01E27D	?798B
01E27E	?798C
01E27F	?798D
01E280	?798E
01E281	?798F
01E282	?7990
01E283	?7991
01E284	?7992
01E285	?7993
01E286	?7994
01E287	?7995
01E288	?7996
01E289	?7997
01E28A	?7998
01E28B	?7999
01E28C	?799A
01E28D	?799B
01E28E	?799C
01E28F	?799D
01E290	?799E
01E291	?799F
01E292	?79A0
01E293	?79A1
01E294	?79A2
01E295	?79A3
01E296	?79A4
01E297	?79A5
01E298	?79A6
01E299	?79A7
01E29A	?79A8
01E29B	?79A9
01E29C	?79AA
01E29D	?79AB
01E29E	?79AC
01E29F	?79AD
01E2A0	?79AE
01E2A1	?79AF
01E2A2	?79B0
01E2A3	?79B1
01E2A4	?79B2
01E2A5	?79B3
01E2A6	?79B4
01E2A7	?79B5
01E2A8	?79B6
01E2A9	?79B7
01E2AA	?79B8
01E2AB	?79B9
01E2AC	?79BA
01E2AD	?79BB
01E2AE	?79BC
01E2AF	?79BD
01E2B0	?79BE
01E2B1	?79BF
01E2B2	?79C0
01E2B3	?79C1
01E2B4	?79C2
01E2B5	?79C3
01E2B6	?79C4
01E2B7	?79C5
01E2B8	?79C6
01E2B9	?79C7
01E2BA	?79C8
01E2BB	?79C9
01E2BC	?79CA
01E2BD	?79CB
01E2BE	?79CC
01E2BF	?79CD
01E2C0	?79CE
01E2C1	?79CF
01E2C2	?79D0
01E2C3	?79D1
01E2C4	?79D2
01E2C5	?79D3
01E2C6	?79D4
01E2C7	?79D5
01E2C8	?79D6
01E2C9	?79D7
01E2CA	?79D8
01E2CB	?79D9
01E2CC	?79DA
01E2CD	?79DB
01E2CE	?79DC
01E2CF	?79DD
01E2D0	?79DE
01E2D1	?79DF
01E2D2	?79E0
01E2D3	?79E1
01E2D4	?79E2
01E2D5	?79E3
01E2D6	?79E4
01E2D7	?79E5
01E2D8	?79E6
01E2D9	?79E7
01E2DA	?79E8
01E2DB	?79E9
01E2DC	?79EA
01E2DD	?79EB
01E2DE	?79EC
01E2DF	?79ED
01E2E0	?79EE
01E2E1	?79EF
01E2E2	?79F0
01E2E3	?79F1
01E2E4	?79F2
01E2E5	?79F3
01E2E6	?79F4
01E2E7	?79F5
01E2E8	?79F6
01E2E9	?79F7
01E2EA	?79F8
01E2EB	?79F9
01E2EC	?79FA
01E2ED	?79FB
01E2EE	?79FC
01E2EF	?79FD
01E2F0	?7A41
01E2F1	?7A42
01E2F2	?7A43
01E2F3	?7A44
01E2F4	?7A45
01E2F5	?7A46
01E2F6	?7A47
01E2F7	?7A48
01E2F8	?7A49
01E2F9	?7A4A
01E2FA	?7A4B
01E2FB	?7A4C
01E2FC	?7A4D
01E2FD	?7A4E
01E2FE	?7A4F
01E2FF	?7A50
01E300	?7A51
01E301	?7A52
01E302	?7A53
01E303	?7A54
01E304	?7A55
01E305	?7A56
01E306	?7A57
01E307	?7A58
01E308	?7A59
01E309	?7A5A
01E30A	?7A5B
01E30B	?7A5C
01E30C	?7A5D
01E30D	?7A5E
01E30E	?7A5F
01E30F	?7A60
01E310	?7A61
01E311	?7A62
01E312	?7A63
01E313	?7A64
01E314	?7A65
01E315	?7A66
01E316	?7A67
01E317	?7A68
01E318	?7A69
01E319	?7A6A
01E31A	?7A6B
01E31B	?7A6C
01E31C	?7A6D
01E31D	?7A6E
01E31E	?7A6F
01E31F	?7A70
01E320	?7A71
01E321	?7A72
01E322	?7A73
01E323	?7A74
01E324	?7A75
01E325	?7A76
01E326	?7A77
01E327	?7A78
01E328	?7A79
01E329	?7A7A
01E32A	?7A7B
01E32B	?7A7C
01E32C	?7A7D
01E32D	?7A7E
01E32E	?7A7F
01E32F	?7A81
01E330	?7A82
01E331	?7A83
01E332	?7A84
01E333	?7A85
01E334	?7A86
01E335	?7A87
01E336	?7A88
01E337	?7A89
01E338	?7A8A
01E339	?7A8B
01E33A	?7A8C
01E33B	?7A8D
01E33C	?7A8E
01E33D	?7A8F
01E33E	?7A90
01E33F	?7A91
01E340	?7A92
01E341	?7A93
01E342	?7A94
01E343	?7A95
01E344	?7A96
01E345	?7A97
01E346	?7A98
01E347	?7A99
01E348	?7A9A
01E349	?7A9B
01E34A	?7A9C
01E34B	?7A9D
01E34C	?7A9E
01E34D	?7A9F
01E34E	?7AA0
01E34F	?7AA1
01E350	?7AA2
01E351	?7AA3
01E352	?7AA4
01E353	?7AA5
01E354	?7AA6
01E355	?7AA7
01E356	?7AA8
01E357	?7AA9
01E358	?7AAA
01E359	?7AAB
01E35A	?7AAC
01E35B	?7AAD
01E35C	?7AAE
01E35D	?7AAF
01E35E	?7AB0
01E35F	?7AB1
01E360	?7AB2
01E361	?7AB3
01E362	?7AB4
01E363	?7AB5
01E364	?7AB6
01E365	?7AB7
01E366	?7AB8
01E367	?7AB9
01E368	?7ABA
01E369	?7ABB
01E36A	?7ABC
01E36B	?7ABD
01E36C	?7ABE
01E36D	?7ABF
01E36E	?7AC0
01E36F	?7AC1
01E370	?7AC2
01E371	?7AC3
01E372	?7AC4
01E373	?7AC5
01E374	?7AC6
01E375	?7AC7
01E376	?7AC8
01E377	?7AC9
01E378	?7ACA
01E379	?7ACB
01E37A	?7ACC
01E37B	?7ACD
01E37C	?7ACE
01E37D	?7ACF
01E37E	?7AD0
01E37F	?7AD1
01E380	?7AD2
01E381	?7AD3
01E382	?7AD4
01E383	?7AD5
01E384	?7AD6
01E385	?7AD7
01E386	?7AD8
01E387	?7AD9
01E388	?7ADA
01E389	?7ADB
01E38A	?7ADC
01E38B	?7ADD
01E38C	?7ADE
01E38D	?7ADF
01E38E	?7AE0
01E38F	?7AE1
01E390	?7AE2
01E391	?7AE3
01E392	?7AE4
01E393	?7AE5
01E394	?7AE6
01E395	?7AE7
01E396	?7AE8
01E397	?7AE9
01E398	?7AEA
01E399	?7AEB
01E39A	?7AEC
01E39B	?7AED
01E39C	?7AEE
01E39D	?7AEF
01E39E	?7AF0
01E39F	?7AF1
01E3A0	?7AF2
01E3A1	?7AF3
01E3A2	?7AF4
01E3A3	?7AF5
01E3A4	?7AF6
01E3A5	?7AF7
01E3A6	?7AF8
01E3A7	?7AF9
01E3A8	?7AFA
01E3A9	?7AFB
01E3AA	?7AFC
01E3AB	?7AFD
01E3AC	?7B41
01E3AD	?7B42
01E3AE	?7B43
01E3AF	?7B44
01E3B0	?7B45
01E3B1	?7B46
01E3B2	?7B47
01E3B3	?7B48
01E3B4	?7B49
01E3B5	?7B4A
01E3B6	?7B4B
01E3B7	?7B4C
01E3B8	?7B4D
01E3B9	?7B4E
01E3BA	?7B4F
01E3BB	?7B50
01E3BC	?7B51
01E3BD	?7B52
01E3BE	?7B53
01E3BF	?7B54
01E3C0	?7B55
01E3C1	?7B56
01E3C2	?7B57
01E3C3	?7B58
01E3C4	?7B59
01E3C5	?7B5A
01E3C6	?7B5B
01E3C7	?7B5C
01E3C8	?7B5D
01E3C9	?7B5E
01E3CA	?7B5F
01E3CB	?7B60
01E3CC	?7B61
01E3CD	?7B62
01E3CE	?7B63
01E3CF	?7B64
01E3D0	?7B65
01E3D1	?7B66
01E3D2	?7B67
01E3D3	?7B68
01E3D4	?7B69
01E3D5	?7B6A
01E3D6	?7B6B
01E3D7	?7B6C
01E3D8	?7B6D
01E3D9	?7B6E
01E3DA	?7B6F
01E3DB	?7B70
01E3DC	?7B71
01E3DD	?7B72
01E3DE	?7B73
01E3DF	?7B74
01E3E0	?7B75
01E3E1	?7B76
01E3E2	?7B77
01E3E3	?7B78
01E3E4	?7B79
01E3E5	?7B7A
01E3E6	?7B7B
01E3E7	?7B7C
01E3E8	?7B7D
01E3E9	?7B7E
01E3EA	?7B7F
01E3EB	?7B81
01E3EC	?7B82
01E3ED	?7B83
01E3EE	?7B84
01E3EF	?7B85
01E3F0	?7B86
01E3F1	?7B87
01E3F2	?7B88
01E3F3	?7B89
01E3F4	?7B8A
01E3F5	?7B8B
01E3F6	?7B8C
01E3F7	?7B8D
01E3F8	?7B8E
01E3F9	?7B8F
01E3FA	?7B90
01E3FB	?7B91
01E3FC	?7B92
01E3FD	?7B93
01E3FE	?7B94
01E3FF	?7B95
01E400	?7B96
01E401	?7B97
01E402	?7B98
01E403	?7B99
01E404	?7B9A
01E405	?7B9B
01E406	?7B9C
01E407	?7B9D
01E408	?7B9E
01E409	?7B9F
01E40A	?7BA0
01E40B	?7BA1
01E40C	?7BA2
01E40D	?7BA3
01E40E	?7BA4
01E40F	?7BA5
01E410	?7BA6
01E411	?7BA7
01E412	?7BA8
01E413	?7BA9
01E414	?7BAA
01E415	?7BAB
01E416	?7BAC
01E417	?7BAD
01E418	?7BAE
01E419	?7BAF
01E41A	?7BB0
01E41B	?7BB1
01E41C	?7BB2
01E41D	?7BB3
01E41E	?7BB4
01E41F	?7BB5
01E420	?7BB6
01E421	?7BB7
01E422	?7BB8
01E423	?7BB9
01E424	?7BBA
01E425	?7BBB
01E426	?7BBC
01E427	?7BBD
01E428	?7BBE
01E429	?7BBF
01E42A	?7BC0
01E42B	?7BC1
01E42C	?7BC2
01E42D	?7BC3
01E42E	?7BC4
01E42F	?7BC5
01E430	?7BC6
01E431	?7BC7
01E432	?7BC8
01E433	?7BC9
01E434	?7BCA
01E435	?7BCB
01E436	?7BCC
01E437	?7BCD
01E438	?7BCE
01E439	?7BCF
01E43A	?7BD0
01E43B	?7BD1
01E43C	?7BD2
01E43D	?7BD3
01E43E	?7BD4
01E43F	?7BD5
01E440	?7BD6
01E441	?7BD7
01E442	?7BD8
01E443	?7BD9
01E444	?7BDA
01E445	?7BDB
01E446	?7BDC
01E447	?7BDD
01E448	?7BDE
01E449	?7BDF
01E44A	?7BE0
01E44B	?7BE1
01E44C	?7BE2
01E44D	?7BE3
01E44E	?7BE4
01E44F	?7BE5
01E450	?7BE6
01E451	?7BE7
01E452	?7BE8
01E453	?7BE9
01E454	?7BEA
01E455	?7BEB
01E456	?7BEC
01E457	?7BED
01E458	?7BEE
01E459	?7BEF
01E45A	?7BF0
01E45B	?7BF1
01E45C	?7BF2
01E45D	?7BF3
01E45E	?7BF4
01E45F	?7BF5
01E460	?7BF6
01E461	?7BF7
01E462	?7BF8
01E463	?7BF9
01E464	?7BFA
01E465	?7BFB
01E466	?7BFC
01E467	?7BFD
01E468	?7C41
01E469	?7C42
01E46A	?7C43
01E46B	?7C44
01E46C	?7C45
01E46D	?7C46
01E46E	?7C47
01E46F	?7C48
01E470	?7C49
01E471	?7C4A
01E472	?7C4B
01E473	?7C4C
01E474	?7C4D
01E475	?7C4E
01E476	?7C4F
01E477	?7C50
01E478	?7C51
01E479	?7C52
01E47A	?7C53
01E47B	?7C54
01E47C	?7C55
01E47D	?7C56
01E47E	?7C57
01E47F	?7C58
01E480	?7C59
01E481	?7C5A
01E482	?7C5B
01E483	?7C5C
01E484	?7C5D
01E485	?7C5E
01E486	?7C5F
01E487	?7C60
01E488	?7C61
01E489	?7C62
01E48A	?7C63
01E48B	?7C64
01E48C	?7C65
01E48D	?7C66
01E48E	?7C67
01E48F	?7C68
01E490	?7C69
01E491	?7C6A
01E492	?7C6B
01E493	?7C6C
01E494	?7C6D
01E495	?7C6E
01E496	?7C6F
01E497	?7C70
01E498	?7C71
01E499	?7C72
01E49A	?7C73
01E49B	?7C74
01E49C	?7C75
01E49D	?7C76
01E49E	?7C77
01E49F	?7C78
01E4A0	?7C79
01E4A1	?7C7A
01E4A2	?7C7B
01E4A3	?7C7C
01E4A4	?7C7D
01E4A5	?7C7E
01E4A6	?7C7F
01E4A7	?7C81
01E4A8	?7C82
01E4A9	?7C83
01E4AA	?7C84
01E4AB	?7C85
01E4AC	?7C86
01E4AD	?7C87
01E4AE	?7C88
01E4AF	?7C89
01E4B0	?7C8A
01E4B1	?7C8B
01E4B2	?7C8C
01E4B3	?7C8D
01E4B4	?7C8E
01E4B5	?7C8F
01E4B6	?7C90
01E4B7	?7C91
01E4B8	?7C92
01E4B9	?7C93
01E4BA	?7C94
01E4BB	?7C95
01E4BC	?7C96
01E4BD	?7C97
01E4BE	?7C98
01E4BF	?7C99
01E4C0	?7C9A
01E4C1	?7C9B
01E4C2	?7C9C
01E4C3	?7C9D
01E4C4	?7C9E
01E4C5	?7C9F
01E4C6	?7CA0
01E4C7	?7CA1
01E4C8	?7CA2
01E4C9	?7CA3
01E4CA	?7CA4
01E4CB	?7CA5
01E4CC	?7CA6
01E4CD	?7CA7
01E4CE	?7CA8
01E4CF	?7CA9
01E4D0	?7CAA
01E4D1	?7CAB
01E4D2	?7CAC
01E4D3	?7CAD
01E4D4	?7CAE
01E4D5	?7CAF
01E4D6	?7CB0
01E4D7	?7CB1
01E4D8	?7CB2
01E4D9	?7CB3
01E4DA	?7CB4
01E4DB	?7CB5
01E4DC	?7CB6
01E4DD	?7CB7
01E4DE	?7CB8
01E4DF	?7CB9
01E4E0	?7CBA
01E4E1	?7CBB
01E4E2	?7CBC
01E4E3	?7CBD
01E4E4	?7CBE
01E4E5	?7CBF
01E4E6	?7CC0
01E4E7	?7CC1
01E4E8	?7CC2
01E4E9	?7CC3
01E4EA	?7CC4
01E4EB	?7CC5
01E4EC	?7CC6
01E4ED	?7CC7
01E4EE	?7CC8
01E4EF	?7CC9
01E4F0	?7CCA
01E4F1	?7CCB
01E4F2	?7CCC
01E4F3	?7CCD
01E4F4	?7CCE
01E4F5	?7CCF
01E4F6	?7CD0
01E4F7	?7CD1
01E4F8	?7CD2
01E4F9	?7CD3
01E4FA	?7CD4
01E4FB	?7CD5
01E4FC	?7CD6
01E4FD	?7CD7
01E4FE	?7CD8
01E4FF	?7CD9
01E500	?7CDA
01E501	?7CDB
01E502	?7CDC
01E503	?7CDD
01E504	?7CDE
01E505	?7CDF
01E506	?7CE0
01E507	?7CE1
01E508	?7CE2
01E509	?7CE3
01E50A	?7CE4
01E50B	?7CE5
01E50C	?7CE6
01E50D	?7CE7
01E50E	?7CE8
01E50F	?7CE9
01E510	?7CEA
01E511	?7CEB
01E512	?7CEC
01E513	?7CED
01E514	?7CEE
01E515	?7CEF
01E516	?7CF0
01E517	?7CF1
01E518	?7CF2
01E519	?7CF3
01E51A	?7CF4
01E51B	?7CF5
01E51C	?7CF6
01E51D	?7CF7
01E51E	?7CF8
01E51F	?7CF9
01E520	?7CFA
01E521	?7CFB
01E522	?7CFC
01E523	?7CFD
01E524	?7D41
01E525	?7D42
01E526	?7D43
01E527	?7D44
01E528	?7D45
01E529	?7D46
01E52A	?7D47
01E52B	?7D48
01E52C	?7D49
01E52D	?7D4A
01E52E	?7D4B
01E52F	?7D4C
01E530	?7D4D
01E531	?7D4E
01E532	?7D4F
01E533	?7D50
01E534	?7D51
01E535	?7D52
01E536	?7D53
01E537	?7D54
01E538	?7D55
01E539	?7D56
01E53A	?7D57
01E53B	?7D58
01E53C	?7D59
01E53D	?7D5A
01E53E	?7D5B
01E53F	?7D5C
01E540	?7D5D
01E541	?7D5E
01E542	?7D5F
01E543	?7D60
01E544	?7D61
01E545	?7D62
01E546	?7D63
01E547	?7D64
01E548	?7D65
01E549	?7D66
01E54A	?7D67
01E54B	?7D68
01E54C	?7D69
01E54D	?7D6A
01E54E	?7D6B
01E54F	?7D6C
01E550	?7D6D
01E551	?7D6E
01E552	?7D6F
01E553	?7D70
01E554	?7D71
01E555	?7D72
01E556	?7D73
01E557	?7D74
01E558	?7D75
01E559	?7D76
01E55A	?7D77
01E55B	?7D78
01E55C	?7D79
01E55D	?7D7A
01E55E	?7D7B
01E55F	?7D7C
01E560	?7D7D
01E561	?7D7E
01E562	?7D7F
01E563	?7D81
01E564	?7D82
01E565	?7D83
01E566	?7D84
01E567	?7D85
01E568	?7D86
01E569	?7D87
01E56A	?7D88
01E56B	?7D89
01E56C	?7D8A
01E56D	?7D8B
01E56E	?7D8C
01E56F	?7D8D
01E570	?7D8E
01E571	?7D8F
01E572	?7D90
01E573	?7D91
01E574	?7D92
01E575	?7D93
01E576	?7D94
01E577	?7D95
01E578	?7D96
01E579	?7D97
01E57A	?7D98
01E57B	?7D99
01E57C	?7D9A
01E57D	?7D9B
01E57E	?7D9C
01E57F	?7D9D
01E580	?7D9E
01E581	?7D9F
01E582	?7DA0
01E583	?7DA1
01E584	?7DA2
01E585	?7DA3
01E586	?7DA4
01E587	?7DA5
01E588	?7DA6
01E589	?7DA7
01E58A	?7DA8
01E58B	?7DA9
01E58C	?7DAA
01E58D	?7DAB
01E58E	?7DAC
01E58F	?7DAD
01E590	?7DAE
01E591	?7DAF
01E592	?7DB0
01E593	?7DB1
01E594	?7DB2
01E595	?7DB3
01E596	?7DB4
01E597	?7DB5
01E598	?7DB6
01E599	?7DB7
01E59A	?7DB8
01E59B	?7DB9
01E59C	?7DBA
01E59D	?7DBB
01E59E	?7DBC
01E59F	?7DBD
01E5A0	?7DBE
01E5A1	?7DBF
01E5A2	?7DC0
01E5A3	?7DC1
01E5A4	?7DC2
01E5A5	?7DC3
01E5A6	?7DC4
01E5A7	?7DC5
01E5A8	?7DC6
01E5A9	?7DC7
01E5AA	?7DC8
01E5AB	?7DC9
01E5AC	?7DCA
01E5AD	?7DCB
01E5AE	?7DCC
01E5AF	?7DCD
01E5B0	?7DCE
01E5B1	?7DCF
01E5B2	?7DD0
01E5B3	?7DD1
01E5B4	?7DD2
01E5B5	?7DD3
01E5B6	?7DD4
01E5B7	?7DD5
01E5B8	?7DD6
01E5B9	?7DD7
01E5BA	?7DD8
01E5BB	?7DD9
01E5BC	?7DDA
01E5BD	?7DDB
01E5BE	?7DDC
01E5BF	?7DDD
01E5C0	?7DDE
01E5C1	?7DDF
01E5C2	?7DE0
01E5C3	?7DE1
01E5C4	?7DE2
01E5C5	?7DE3
01E5C6	?7DE4
01E5C7	?7DE5
01E5C8	?7DE6
01E5C9	?7DE7
01E5CA	?7DE8
01E5CB	?7DE9
01E5CC	?7DEA
01E5CD	?7DEB
01E5CE	?7DEC
01E5CF	?7DED
01E5D0	?7DEE
01E5D1	?7DEF
01E5D2	?7DF0
01E5D3	?7DF1
01E5D4	?7DF2
01E5D5	?7DF3
01E5D6	?7DF4
01E5D7	?7DF5
01E5D8	?7DF6
01E5D9	?7DF7
01E5DA	?7DF8
01E5DB	?7DF9
01E5DC	?7DFA
01E5DD	?7DFB
01E5DE	?7DFC
01E5DF	?7DFD
01E5E0	?7E41
01E5E1	?7E42
01E5E2	?7E43
01E5E3	?7E44
01E5E4	?7E45
01E5E5	?7E46
01E5E6	?7E47
01E5E7	?7E48
01E5E8	?7E49
01E5E9	?7E4A
01E5EA	?7E4B
01E5EB	?7E4C
01E5EC	?7E4D
01E5ED	?7E4E
01E5EE	?7E4F
01E5EF	?7E50
01E5F0	?7E51
01E5F1	?7E52
01E5F2	?7E53
01E5F3	?7E54
01E5F4	?7E55
01E5F5	?7E56
01E5F6	?7E57
01E5F7	?7E58
01E5F8	?7E59
01E5F9	?7E5A
01E5FA	?7E5B
01E5FB	?7E5C
01E5FC	?7E5D
01E5FD	?7E5E
01E5FE	?7E5F
01E5FF	?7E60
01E600	?7E61
01E601	?7E62
01E602	?7E63
01E603	?7E64
01E604	?7E65
01E605	?7E66
01E606	?7E67
01E607	?7E68
01E608	?7E69
